transaction_id,user_id,merchant_id,channel,transaction_type,amount,currency,transaction_date,status,reference_id
TXN-20240103-49934,USR-000964,MCH-00256,pos,pago,685.4,COP,03/01/2024,rechazado,
TXN-20240103-38123,USR-005931,MCH-00108,pos,pago,1882.51,CLP,2024-01-03,APROBADO,
TXN-20240103-42297,USR-009829,MCH-00147,app,REVERSA,5363.96,ARS,03/01/2024,aprobado,
TXN-20240103-45208,USR-000431,MCH-00209,web,reversa,"7.552,89",COP,03/01/2024,aprobado,TXN-20240103-11945
TXN-20240103-49049,USR-009962,MCH-00031,web,reversa,9507.16,MXN,03/01/2024,aprobado,TXN-20240103-41690
TXN-20240103-44121,USR-007236,MCH-00261,pos,pago,11510.49,MXN,2024-01-03,pendiente,
TXN-20240103-38556,USR-008801,MCH-00260,pos,pago,3940.15,CLP,2024-01-03,aprobado,
TXN-20240103-41805,USR-008548,MCH-00199,app,reversa,"1.980,29",MXN,2024-01-03,aprobado,TXN-20240103-30407
TXN-20240103-41579,USR-004068,MCH-00333,app,pago,6734.97,CLP,03/01/2024,Aprobado,
TXN-20240103-49812,USR-001976,MCH-00188,pos,pago,1727.49,USD,03/01/2024,aprobado,
TXN-20240103-46790,USR-005963,MCH-00355,pos,pago,9195.38,USD,2024-01-03,rechazado,
TXN-20240103-40864,USR-005133,MCH-00427,web,pago,13540.0,USD,2024-01-03,aprobado,
TXN-20240103-35032,USR-003575,MCH-00378,app,reversa,1316.19,PEN,03/01/2024,null,TXN-20240103-07554
TXN-20240103-44430,USR-003397,MCH-00122,web,pago,13709.4,ARS,03/01/2024,aprobado,
TXN-20240103-41087,USR-001071,MCH-00463,web,reversa,1367.73,ARS,03/01/2024,aprobado,TXN-20240103-06330
TXN-20240103-45033,USR-001737,MCH-00067,web,reversa,9519.58,PEN,03/01/2024,aprobado,TXN-20240103-39119
TXN-20240103-45588,USR-009973,MCH-00488,web,reversa,10627.7,COP,03/01/2024,PROCESADO,TXN-20240103-00579
TXN-20240103-38570,USR-005254,MCH-00109,pos,reversa,"3.018,71",COP,2024-01-03,aprobado,TXN-20240103-29177
TXN-20240103-49495,USR-005202,MCH-00052,pos,pago,5652.2,MXN,03/01/2024,rechazado,
TXN-20240103-43210,USR-003597,MCH-00484,app,reversa,3510.93,USD,2024-01-03,aprobado,TXN-20240103-32174
TXN-20240103-45047,USR-002710,MCH-00182,app,reversa,4879.38,COP,2024-01-03,aprobado,
TXN-20240103-40839,USR-000387,MCH-00490,pos,reversa,10247.22,PEN,2024-01-03,aprobado,TXN-20240103-07147
TXN-20240103-46417,USR-008868,MCH-00241,pos,pago,"14.412,18",USD,2024-01-03,aprobado,
TXN-20240103-47298,USR-001771,MCH-00040,Web,reversa,6419.33,COP,2024-01-03,rechazado,
TXN-20240103-44031,USR-000740,MCH-00451,web,reversa,2642.07,COP,2024-01-03,rechazado,TXN-20240103-31313
TXN-20240103-44619,USR-007596,MCH-00033,web,pago,1092.33,ARS,03/01/2024,aprobado,
TXN-20240103-47606,USR-003362,MCH-00080,pos,retiro,1633.06,PEN,03/01/2024,aprobado,
TXN-20240103-48717,USR-001762,MCH-00015,pos,pago,3522.69,USD,03/01/2024,rechazado,
TXN-20240103-43513,USR-003950,MCH-00420,web,pago,7755.29,COP,2024-01-03,rechazado,
TXN-20240103-49910,USR-001087,MCH-00294,web,retiro,7360.67,CLP,03/01/2024,aprobado,
TXN-20240103-42683,USR-003374,MCH-00307,web,Pago,8113.78,CLP,2024-01-03,aprobado,
TXN-20240103-35578,USR-005103,MCH-00458,web,reversa,1068.4,MXN,03/01/2024,aprobado,
TXN-20240103-49947,USR-003106,MCH-00100,web,pago,1379.47,MXN,03/01/2024,aprobado,
TXN-20240103-44985,USR-007924,MCH-00218,Web,pago,8280.15,USD,03/01/2024,aprobado,
TXN-20240103-43975,USR-003132,MCH-00034,pos,pago,4740.18,PEN,03/01/2024,aprobado,
TXN-20240103-48636,USR-005734,MCH-00281,web,pago,8206.54,USD,2024-01-03,rechazado,
TXN-20240103-49416,USR-007461,MCH-00400,pos,pago,4707.83,USD,2024-01-03,aprobado,
TXN-20240103-36199,USR-004348,MCH-00395,App,reversa,5646.41,CLP,03/01/2024,aprobado,TXN-20240103-05239
TXN-20240103-42908,USR-006479,MCH-00434,app,pago,8386.75,PEN,2024-01-03,aprobado,
TXN-20240103-43607,USR-008320,MCH-00307,web,pago,9789.26,PEN,2024-01-03,aprobado,
TXN-20240103-45608,USR-002780,MCH-00046,web,pago,14913.1,CLP,2024-01-03,aprobado,
TXN-20240103-49324,USR-001636,MCH-00220,pos,pago,14114.43,COP,03/01/2024,aprobado,
TXN-20240103-48901,USR-009434,MCH-00280,pos,reversa,11233.39,USD,03/01/2024,rechazado,TXN-20240103-32993
TXN-20240103-48848,USR-002568,MCH-00455,app,pago,6764.39,COP,2024-01-03,aprobado,
TXN-20240103-49044,USR-005798,MCH-00040,app,pago,10053.07,MXN,03/01/2024,rechazado,
TXN-20240103-40855,USR-005198,MCH-00201,app,PAGO,"10.997,21",ARS,2024-01-03,aprobado,
TXN-20240103-37362,USR-006860,MCH-00244,pos,pago,13686.74,USD,2024-01-03,aprobado,
TXN-20240103-48412,USR-000159,MCH-00388,pos,pago,13173.34,CLP,2024-01-03,APROBADO,
TXN-20240103-40065,USR-003925,MCH-00446,pos,pago,10997.83,ARS,03/01/2024,aprobado,
TXN-20240103-35383,USR-005728,MCH-00048,WEB,reversa,11567.44,US$,03/01/2024,rechazado,TXN-20240103-04996
TXN-20240103-46013,USR-003614,MCH-00021,web,reversa,5440.97,PEN,2024-01-03,rechazado,TXN-20240103-24187
TXN-20240103-48216,USR-008096,MCH-00160,app,pago,7944.0,MXN,03/01/2024,aprobado,
TXN-20240103-40256,USR-003232,MCH-00397,web,pago,13117.71,PEN,03/01/2024,aprobado,
TXN-20240103-44096,USR-007730,MCH-00464,kiosko,reversa,5008.36,PEN,2024-01-03,aprobado,TXN-20240103-22600
TXN-20240103-43842,USR-007998,MCH-00232,app,pago,11866.04,CLP,03/01/2024,aprobado,
TXN-20240103-46024,USR-007910,MCH-00458,pos,pago,"1.487,60",USD,03/01/2024,pendiente,
TXN-20240103-36902,USR-007118,MCH-00086,app,pago,666.2,ARS,2024-01-03,aprobado,
TXN-20240103-48852,USR-002005,MCH-00031,web,REVERSA,10767.72,ARS,03/01/2024,aprobado,TXN-20240103-43723
TXN-20240103-36669,USR-006784,MCH-00137,Web,pago,"688,84",MXN,03/01/2024,aprobado,
TXN-20240103-37501,USR-004233,MCH-00320,web,pago,6037.93,MXN,03/01/2024,pendiente,
TXN-20240103-37677,USR-006586,MCH-00348,kiosko,pago,3812.99,ARS,03/01/2024,rechazado,
TXN-20240103-46497,USR-003628,MCH-00420,pos,retiro,3835.26,ARS,2024-01-03,pendiente,
TXN-20240103-42556,USR-006921,MCH-00318,web,Reversa,10318.87,USD,2024-01-03,aprobado,TXN-20240103-42061
TXN-20240103-44384,USR-006911,MCH-00170,pos,pago,5658.41,MXN,03/01/2024,aprobado,
TXN-20240103-49156,USR-004175,MCH-00374,web,pago,3042.25,CLP,03/01/2024,rechazado,
TXN-20240103-44998,USR-006422,MCH-00468,app,pago,10964.59,PEN,03/01/2024,aprobado,
TXN-20240103-45658,USR-003790,MCH-00496,web,pago,3727.29,CLP,03/01/2024,aprobado,
TXN-20240103-39609,USR-001523,MCH-00293,app,reversa,"7.588,67",PEN,03/01/2024,aprobado,TXN-20240103-24940
TXN-20240103-41744,USR-002041,MCH-00322,web,reversa,"1.273,89",USD,03/01/2024,pendiente,TXN-20240103-01914
TXN-20240103-48002,USR-002748,MCH-00267,web,pago,"8.495,55",PEN,2024-01-03,aprobado,
TXN-20240103-40845,USR-004165,MCH-00055,pos,retiro,6315.04,PEN,2024-01-03,rechazado,
TXN-20240103-45051,USR-008326,MCH-00279,app,pago,1585.16,COP,03/01/2024,aprobado,
TXN-20240103-37943,USR-002742,MCH-00347,kiosko,RETIRO,849.8,US$,2024-01-03,aprobado,
TXN-20240103-39905,USR-002510,MCH-00053,web,reversa,223.23,PEN,03/01/2024,pendiente,TXN-20240103-36196
TXN-20240103-38580,USR-005813,MCH-00120,pos,pago,3952.81,CLP,03/01/2024,PROCESADO,
TXN-20240103-40857,USR-008387,MCH-00080,pos,retiro,2649.13,COP,03/01/2024,aprobado,
TXN-20240103-45455,USR-004694,MCH-00167,WEB,retiro,1905.24,USD,2024-01-03,aprobado,
TXN-20240103-45531,USR-007075,MCH-00140,app,pago,,COP,2024-01-03,rechazado,
TXN-20240103-47699,USR-004518,MCH-00270,pos,reversa,11670.44,CLP,2024-01-03,aprobado,TXN-20240103-35818
TXN-20240103-47915,USR-004578,MCH-00067,pos,Pago,7138.02,PEN,2024-01-03,aprobado,
TXN-20240103-37914,USR-007441,MCH-00211,pos,RETIRO,13526.6,COP,03/01/2024,rechazado,
TXN-20240103-47786,USR-001330,MCH-00311,Web,pago,12333.15,COP,2024-01-03,rechazado,
TXN-20240103-46099,USR-007274,MCH-00439,app,pago,1603.69,MXN,2024-01-03,rechazado,
TXN-20240103-45166,USR-007694,MCH-00419,pos,pago,,COP,03/01/2024,aprobado,
TXN-20240103-48992,USR-004524,MCH-00037,app,pago,13620.18,USD,2024-01-03,aprobado,
TXN-20240103-41051,USR-009067,MCH-00111,app,REVERSA,3562.03,CLP,2024-01-03,Aprobado,TXN-20240103-39124
TXN-20240103-45064,USR-002984,MCH-00066,web,pago,2934.94,COP,2024-01-03,aprobado,
TXN-20240103-38946,USR-001521,MCH-00450,app,pago,2665.61,USD,03/01/2024,aprobado,
TXN-20240103-43174,USR-005806,MCH-00291,app,RETIRO,1352.62,MXN,2024-01-03,rechazado,
TXN-20240103-40480,USR-000950,MCH-00016,app,pago,12003.43,MXN,2024-01-03,aprobado,
TXN-20240103-44421,USR-001729,MCH-00305,Web,reversa,14501.49,PEN,2024-01-03,aprobado,TXN-20240103-11100
TXN-20240103-40552,USR-006279,MCH-00405,app,pago,14963.48,MXN,03/01/2024,aprobado,
TXN-20240103-41925,USR-006664,MCH-00472,web,pago,5017.92,CLP,2024-01-03,aprobado,
TXN-20240103-35108,USR-006749,MCH-00175,app,pago,12122.58,MXN,2024-01-03,aprobado,
TXN-20240103-44545,USR-009423,MCH-00427,pos,retiro,13986.33,MXN,2024-01-03,aprobado,
TXN-20240103-41474,USR-003632,MCH-00148,web,pago,890.65,USD,2024-01-03,rechazado,
TXN-20240103-47981,USR-000162,MCH-00022,pos,reversa,12411.84,CLP,2024-01-03,aprobado,TXN-20240103-22886
TXN-20240103-47695,USR-009514,MCH-00251,kiosko,reversa,621.33,MXN,03/01/2024,pendiente,TXN-20240103-03847
TXN-20240103-40351,USR-006854,MCH-00491,app,pago,12400.16,PEN,2024-01-03,aprobado,
TXN-20240103-39791,USR-004339,MCH-00386,web,reversa,1555.48,USD,03/01/2024,aprobado,TXN-20240103-32810
TXN-20240103-47312,USR-001149,MCH-00494,KIOSKO,pago,14923.04,MXN,2024-01-03,aprobado,
TXN-20240103-38100,USR-002766,MCH-00291,web,pago,"6.883,08",CLP,2024-01-03,aprobado,
TXN-20240103-49499,USR-002635,MCH-00374,app,pago,13050.04,PEN,03/01/2024,aprobado,
TXN-20240103-42777,USR-009500,MCH-00331,pos,reversa,5010.5,MXN,2024-01-03,aprobado,TXN-20240103-38666
TXN-20240103-39796,USR-009099,MCH-00037,pos,pago,1665.09,ARS,03/01/2024,PROCESADO,
TXN-20240103-42027,USR-009243,MCH-00300,app,reversa,7097.72,PEN,2024-01-03,pendiente,TXN-20240103-33047
TXN-20240103-42414,USR-009204,MCH-00268,Web,retiro,702.63,CLP,03/01/2024,aprobado,
TXN-20240103-49326,USR-001550,MCH-00425,APP,reversa,7396.16,MXN,03/01/2024,aprobado,
TXN-20240103-35710,USR-003716,MCH-00090,app,reversa,14562.13,CLP,2024-01-03,aprobado,
TXN-20240103-48560,USR-000032,MCH-00310,KIOSKO,pago,2168.53,COP,2024-01-03,aprobado,
TXN-20240103-49593,USR-009232,MCH-00216,APP,retiro,44.29,COP,2024-01-03,rechazado,
TXN-20240103-42595,USR-003441,MCH-00482,pos,reversa,"8.582,33",PEN,03/01/2024,aprobado,TXN-20240103-41944
TXN-20240103-41158,USR-006300,MCH-00310,app,reversa,12901.39,,2024-01-03,aprobado,TXN-20240103-27008
TXN-20240103-40944,USR-004263,MCH-00070,app,pago,10628.96,PEN,2024-01-03,aprobado,
TXN-20240103-35609,USR-008701,MCH-00073,pos,pago,6928.02,SOLES,03/01/2024,aprobado,
TXN-20240103-44151,USR-005774,MCH-00161,pos,pago,10929.4,COP,03/01/2024,aprobado,
TXN-20240103-39014,USR-001329,MCH-00339,Web,Reversa,785.63,PEN,2024-01-03,pendiente,TXN-20240103-16873
TXN-20240103-46823,USR-007260,MCH-00132,kiosko,pago,12159.19,MXN,03/01/2024,pendiente,
TXN-20240103-38642,USR-002929,MCH-00427,WEB,Reversa,2719.15,CLP,03/01/2024,aprobado,TXN-20240103-18620
TXN-20240103-41681,USR-004830,MCH-00163,kiosko,pago,8985.32,MXN,03/01/2024,APROBADO,
TXN-20240103-43522,USR-008514,MCH-00049,web,pago,9220.87,PEN,03/01/2024,aprobado,
TXN-20240103-40737,USR-007290,MCH-00103,POS,pago,10368.94,USD,03/01/2024,pendiente,
TXN-20240103-36432,USR-006885,MCH-00188,app,pago,9377.58,CLP,03/01/2024,aprobado,
TXN-20240103-36924,USR-002878,MCH-00322,App,reversa,2495.95,USD,2024-01-03,aprobado,TXN-20240103-25542
TXN-20240103-43061,USR-009265,MCH-00384,pos,retiro,14796.16,USD,03/01/2024,aprobado,
TXN-20240103-37690,USR-004291,MCH-00151,App,retiro,11568.31,PEN,2024-01-03,aprobado,
TXN-20240103-45452,USR-001240,MCH-00423,pos,reversa,2852.38,USD,03/01/2024,aprobado,TXN-20240103-17015
TXN-20240103-41795,USR-002028,MCH-00452,pos,pago,1717.5,SOL,2024-01-03,aprobado,
TXN-20240103-38728,USR-003146,MCH-00093,web,pago,4608.6,MXN,2024-01-03,aprobado,
TXN-20240103-37509,USR-004723,MCH-00067,web,pago,10987.3,USD,03/01/2024,aprobado,
TXN-20240103-42574,USR-007810,MCH-00262,WEB,retiro,"5.302,47",ARS,2024-01-03,aprobado,
TXN-20240103-40678,USR-001247,MCH-00236,app,pago,1208.44,CLP,03/01/2024,aprobado,
TXN-20240103-49855,USR-001234,MCH-00192,web,reversa,2512.76,USD,03/01/2024,aprobado,TXN-20240103-19579
TXN-20240103-36559,USR-007791,MCH-00403,POS,pago,1571.36,ARS,2024-01-03,aprobado,
TXN-20240103-44522,USR-007839,MCH-00123,app,pago,3291.87,MXN,03/01/2024,rechazado,
TXN-20240103-49799,USR-001583,MCH-00377,pos,pago,4566.98,MXN,2024-01-03,aprobado,
TXN-20240103-48378,USR-000256,MCH-00050,App,pago,10358.45,ARS,2024-01-03,aprobado,
TXN-20240103-43055,USR-009709,MCH-00325,POS,pago,"72,58",COP,2024-01-03,aprobado,
TXN-20240103-47302,USR-000203,MCH-00022,WEB,pago,13822.84,COP,03/01/2024,aprobado,
TXN-20240103-39149,USR-000401,MCH-00137,web,pago,9734.94,CLP,03/01/2024,aprobado,
TXN-20240103-45178,USR-005719,MCH-00018,kiosko,retiro,4086.38,MXN,2024-01-03,Aprobado,
TXN-20240103-48811,USR-001257,MCH-00249,WEB,reversa,3947.59,MXN,2024-01-03,aprobado,TXN-20240103-38330
TXN-20240103-47706,USR-009138,MCH-00499,pos,pago,828.83,COP,2024-01-03,aprobado,
TXN-20240103-45756,USR-000513,MCH-00454,web,pago,8319.71,CLP,03/01/2024,aprobado,
TXN-20240103-36695,USR-005926,MCH-00224,pos,retiro,5734.11,CLP,03/01/2024,aprobado,
TXN-20240103-37998,USR-004988,MCH-00382,web,pago,"3.168,03",PEN,03/01/2024,aprobado,
TXN-20240103-46718,USR-007939,MCH-00339,pos,pago,7839.26,COP,2024-01-03,aprobado,
TXN-20240103-41252,USR-001151,MCH-00152,kiosko,pago,544.93,MXN,03/01/2024,rechazado,
TXN-20240103-49336,USR-005543,MCH-00429,web,pago,1259.9,COP,2024-01-03,aprobado,
TXN-20240103-36363,USR-008633,MCH-00300,app,PAGO,7241.71,CLP,03/01/2024,aprobado,
TXN-20240103-36933,USR-002154,MCH-00216,pos,pago,6109.76,ARS,2024-01-03,aprobado,
TXN-20240103-43499,USR-009917,MCH-00130,web,pago,1046.3,ARS,03/01/2024,aprobado,
TXN-20240103-48680,USR-005541,MCH-00433,KIOSKO,pago,10008.58,COP,03/01/2024,aprobado,
TXN-20240103-47723,USR-001879,MCH-00108,app,reversa,3469.82,SOL,03/01/2024,aprobado,TXN-20240103-30597
TXN-20240103-42235,USR-009886,MCH-00251,pos,reversa,12477.61,USD,03/01/2024,aprobado,TXN-20240103-36664
TXN-20240103-43642,USR-009407,MCH-00364,POS,reversa,6675.31,CLP,2024-01-03,rechazado,TXN-20240103-21988
TXN-20240103-41287,USR-004432,MCH-00400,app,pago,12503.94,MXN,2024-01-03,aprobado,
TXN-20240103-43034,USR-008291,MCH-00262,web,pago,9691.02,ARS,2024-01-03,aprobado,
TXN-20240103-37596,USR-008202,MCH-00212,pos,pago,7173.51,PEN,2024-01-03,aprobado,
TXN-20240103-35189,USR-007138,MCH-00296,app,retiro,9404.82,ARS,2024-01-03,aprobado,
TXN-20240103-47939,USR-002711,MCH-00363,WEB,pago,5255.85,COP,03/01/2024,aprobado,
TXN-20240103-41845,USR-004185,MCH-00489,KIOSKO,Reversa,2031.08,PEN,03/01/2024,aprobado,TXN-20240103-32733
TXN-20240103-44624,USR-001473,MCH-00403,pos,pago,7838.89,COP,2024-01-03,aprobado,
TXN-20240103-36982,USR-005686,MCH-00096,web,retiro,8708.68,CLP,03/01/2024,Aprobado,
TXN-20240103-45335,USR-006099,MCH-00096,web,pago,8961.33,USD,03/01/2024,aprobado,
TXN-20240103-41174,USR-003266,MCH-00118,app,pago,10847.99,MXN,03/01/2024,pendiente,
TXN-20240103-36313,USR-009402,MCH-00096,pos,pago,8182.79,PEN,2024-01-03,aprobado,
TXN-20240103-40427,USR-005859,MCH-00069,web,pago,3162.59,MXN,03/01/2024,aprobado,
TXN-20240103-42062,USR-006413,MCH-00309,pos,Reversa,3878.28,PEN,03/01/2024,aprobado,
TXN-20240103-49406,USR-004614,MCH-00216,WEB,pago,13959.73,,03/01/2024,aprobado,
TXN-20240103-40858,USR-001500,MCH-00426,WEB,pago,2119.51,PEN,2024-01-03,rechazado,
TXN-20240103-37465,USR-000973,MCH-00195,APP,RETIRO,13314.78,COP,2024-01-03,pendiente,
TXN-20240103-35418,USR-009178,MCH-00078,pos,pago,4621.5,CLP,2024-01-03,aprobado,
TXN-20240103-39314,USR-006289,MCH-00324,pos,reversa,1539.22,US$,03/01/2024,aprobado,TXN-20240103-34956
TXN-20240103-37578,USR-001992,MCH-00153,app,reversa,1676.92,CLP,03/01/2024,aprobado,TXN-20240103-11979
TXN-20240103-40829,USR-004615,MCH-00458,KIOSKO,pago,3390.04,USD,2024-01-03,rechazado,
TXN-20240103-40669,USR-003152,MCH-00309,pos,reversa,12462.82,PEN,2024-01-03,aprobado,TXN-20240103-35597
TXN-20240103-45965,USR-007383,MCH-00112,web,reversa,5584.89,PEN,2024-01-03,aprobado,TXN-20240103-33371
TXN-20240103-38312,USR-009221,MCH-00328,app,pago,3765.8,USD,03/01/2024,aprobado,
TXN-20240103-45414,USR-007537,MCH-00406,app,pago,5678.18,COP,2024-01-03,aprobado,
TXN-20240103-35948,USR-008119,MCH-00300,pos,pago,9483.93,,2024-01-03,aprobado,
TXN-20240103-47412,USR-004347,MCH-00439,pos,pago,3972.08,COP,03/01/2024,aprobado,
TXN-20240103-36785,USR-009511,MCH-00423,web,retiro,10890.6,CLP,03/01/2024,aprobado,
TXN-20240103-38033,USR-004460,MCH-00089,web,pago,1110.73,PEN,03/01/2024,rechazado,
TXN-20240103-42582,USR-003766,MCH-00130,web,reversa,10554.28,CLP,2024-01-03,aprobado,
TXN-20240103-38944,USR-007049,MCH-00166,pos,payment,1623.8,MXN,2024-01-03,aprobado,
TXN-20240103-40358,USR-008925,MCH-00040,POS,pago,7533.55,US$,03/01/2024,aprobado,
TXN-20240103-43067,USR-008710,MCH-00302,pos,retiro,9940.02,CLP,2024-01-03,rechazado,
TXN-20240103-43877,USR-001380,MCH-00143,pos,pago,7892.9,ARS,03/01/2024,aprobado,
TXN-20240103-44599,USR-008092,MCH-00299,app,pago,1988.93,CLP,03/01/2024,aprobado,
TXN-20240103-43760,USR-008843,MCH-00374,pos,pago,12422.83,USD,03/01/2024,pendiente,
TXN-20240103-40970,USR-008108,MCH-00289,App,reversa,4343.86,COP,2024-01-03,rechazado,
TXN-20240103-37841,USR-007766,MCH-00273,app,pago,13449.38,PEN,03/01/2024,rechazado,
TXN-20240103-37576,USR-008908,MCH-00478,app,reversa,9951.85,COP,2024-01-03,aprobado,TXN-20240103-33410
TXN-20240103-44070,USR-006881,MCH-00296,pos,pago,1998.35,PEN,03/01/2024,aprobado,
TXN-20240103-37958,USR-006121,MCH-00074,app,pago,"8.722,69",USD,03/01/2024,aprobado,
TXN-20240103-39709,USR-001472,MCH-00341,app,reversa,3983.87,CLP,03/01/2024,aprobado,TXN-20240103-16527
TXN-20240103-42529,USR-000353,MCH-00074,pos,pago,6485.36,SOL,03/01/2024,aprobado,
TXN-20240103-36918,USR-002145,MCH-00352,web,retiro,3505.55,COP,03/01/2024,aprobado,
TXN-20240103-35066,USR-004577,MCH-00140,web,reversa,12460.05,USD,03/01/2024,aprobado,TXN-20240103-06209
TXN-20240103-47907,USR-005711,MCH-00138,Web,pago,3288.48,PEN,03/01/2024,aprobado,
TXN-20240103-38746,USR-002309,MCH-00414,web,pago,2721.22,CLP,03/01/2024,pendiente,
TXN-20240103-47024,USR-004064,MCH-00434,app,pago,10654.41,MXN,2024-01-03,aprobado,
TXN-20240103-38349,USR-007379,MCH-00026,pos,pago,3059.67,CLP,2024-01-03,aprobado,
TXN-20240103-36446,USR-003423,MCH-00423,web,pago,2712.02,USD,03/01/2024,aprobado,
TXN-20240103-36125,USR-007231,MCH-00294,app,retiro,67.59,COP,2024-01-03,aprobado,
TXN-20240103-49286,USR-000235,MCH-00034,web,reversa,8572.12,ARS,03/01/2024,rechazado,
TXN-20240103-48059,USR-006865,MCH-00444,Web,retiro,9508.81,SOLES,03/01/2024,aprobado,
TXN-20240103-38815,USR-006924,MCH-00131,app,reversa,9454.56,CLP,03/01/2024,aprobado,
TXN-20240103-49414,USR-007889,MCH-00400,app,pago,2041.51,USD,03/01/2024,null,
TXN-20240103-45582,USR-000596,MCH-00261,pos,pago,7628.06,PEN,2024-01-03,aprobado,
TXN-20240103-47063,USR-003005,MCH-00233,web,pago,14367.12,MXN,2024-01-03,aprobado,
TXN-20240103-39491,USR-007677,MCH-00445,web,retiro,9715.51,COP,2024-01-03,pendiente,
TXN-20240103-45696,USR-007398,MCH-00447,pos,pago,14420.93,MXN,2024-01-03,pendiente,
TXN-20240103-44507,USR-002192,MCH-00188,Web,pago,"11.374,17",CLP,2024-01-03,aprobado,
TXN-20240103-48773,USR-009244,MCH-00058,web,pago,6053.45,,2024-01-03,aprobado,
TXN-20240103-46709,USR-006634,MCH-00350,web,pago,8360.47,COP,03/01/2024,aprobado,
TXN-20240103-38594,USR-003556,MCH-00246,web,pago,2029.58,ARS,03/01/2024,rechazado,
TXN-20240103-47988,USR-000854,MCH-00272,App,pago,13707.48,USD,03/01/2024,aprobado,
TXN-20240103-45141,USR-006100,MCH-00201,app,pago,10996.06,MXN,03/01/2024,aprobado,
TXN-20240103-37351,USR-003231,MCH-00259,POS,pago,7350.8,COP,2024-01-03,aprobado,
TXN-20240103-37423,USR-003358,MCH-00402,pos,pago,14360.55,CLP,03/01/2024,aprobado,
TXN-20240103-48695,USR-003537,MCH-00274,app,pago,"5.313,11",CLP,2024-01-03,PROCESADO,
TXN-20240103-38699,USR-008810,MCH-00019,web,pago,8685.52,MXN,2024-01-03,aprobado,
TXN-20240103-49857,USR-002471,MCH-00103,app,pago,"12.627,41",US$,2024-01-03,aprobado,
TXN-20240103-38891,USR-003671,MCH-00482,pos,reversa,,MXN,2024-01-03,pendiente,TXN-20240103-31608
TXN-20240103-39312,USR-007583,MCH-00028,pos,pago,10669.41,CLP,2024-01-03,aprobado,
TXN-20240103-44429,USR-003395,MCH-00295,web,pago,"6.866,82",MXN,2024-01-03,rechazado,
